CST3,CTSS,HLA-DRA,TYROBP,HLA-DRB1,AIF1,PSAP,MNDA,CD74,VCAN,S100A4,NEAT1,LTB,FTL,HLA-DPA1,LST1,FCER1G,LGALS1,S100A12,S100A11,IL7R,CCL5,FGL2,HLA-DPB1,TYMP,IL32,COTL1,TRBC2,SAT1,KLF4,NCF1,CD14,S100A6,IER3,CYBB,TRBC1,IL1B,CTSD,BRI3,SERPINA1,MS4A6A,GRN,SRGN,EGR1,NFKBIA,ANXA1,APLP2,BTG2,RGS2,GSTP1,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2158089,0.0,3.5167644,2.5842416,2.475846,2.475846,1.3145139,1.3145139,0.0,0.0,0.0,0.8592845,2.7710986,2.3542562,0.0,0.8592845,0.0,2.7710986,1.6261792,3.1260378,3.3403642,0.0,0.0,0.0,1.6261792,0.0,0.0,0.0,0.0,0.8592845,0.8592845,0.0,0.0,0.0,1.3145139,1.3145139,2.9284763,1.8634415,0.0,2.475846,0.0,0.0,T_cell
3.5785463,3.4735181,4.15104,3.2918606,3.6735845,3.2918606,3.0697126,2.460809,4.0931535,0.6380874,3.1869428,3.6506581,0.6380874,5.620401,3.627194,2.5342636,2.6026897,2.097141,0.0,2.5342636,0.0,1.0245043,2.2954166,3.2580965,1.8495791,0.0,3.324522,0.0,3.324522,2.097141,0.6380874,2.201185,2.201185,1.0245043,1.6982335,1.0245043,2.201185,1.8495791,2.5342636,1.5198257,1.5198257,1.9810015,2.5342636,1.8495791,1.6982335,0.0,1.5198257,1.8495791,1.8495791,2.5342636,Monocyte
0.0,0.0,0.0,0.0,1.0098542,1.0098542,0.0,0.0,0.0,0.0,1.0098542,1.0098542,1.0098542,1.830275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0098542,0.0,2.2748032,2.077039,1.0098542,2.2748032,0.0,1.0098542,0.0,2.4398398,0.0,0.0,2.5814588,0.0,0.0,0.0,0.0,0.0,0.0,1.501942,0.0,1.0098542,0.0,0.0,1.0098542,0.0,1.0098542,T_cell
2.2689526,3.689172,2.9090047,3.296126,1.6742202,2.6393359,3.296126,1.6742202,3.296126,2.6393359,3.9705863,3.8852882,0.0,4.1899505,2.2689526,3.296126,0.0,1.6742202,0.0,1.6742202,0.0,0.0,0.0,1.6742202,0.0,0.0,3.296126,0.0,1.6742202,1.6742202,1.6742202,2.9090047,3.1211822,3.1211822,0.0,0.0,2.2689526,2.2689526,2.2689526,1.6742202,2.2689526,3.1211822,2.2689526,2.6393359,2.9090047,2.9090047,2.2689526,1.6742202,0.0,2.2689526,Monocyte
3.7946606,3.161282,3.7132328,2.7019117,3.7132328,3.833016,2.7019117,1.0074197,3.624582,0.0,3.833016,4.0054092,0.0,5.091803,3.5771239,3.2987173,2.2713656,1.4989647,0.0,2.812214,0.0,0.0,2.577917,3.232359,2.577917,0.0,3.6698895,0.0,3.5273008,2.0736878,0.0,1.0074197,3.2987173,0.0,1.0074197,0.0,0.0,1.4989647,1.4989647,1.8270586,0.0,1.4989647,0.0,1.0074197,2.577917,0.0,0.0,0.0,0.0,2.0736878,Monocyte
2.9004393,3.7158046,3.6875327,3.2210727,2.9615345,2.9615345,3.2210727,3.4269416,3.4269416,1.1911765,3.6875327,4.2609034,0.0,4.6230283,2.5221024,2.6100867,2.6100867,1.7195295,2.0634203,2.9004393,0.0,0.0,2.3188326,2.6100867,2.0634203,0.0,2.9004393,0.0,3.1251817,1.9061853,1.7195295,1.9061853,3.2210727,2.3188326,1.7195295,0.0,1.1911765,2.0634203,2.7657642,2.0634203,1.9061853,2.0634203,2.0634203,2.3188326,2.5221024,1.4898491,1.7195295,1.9061853,2.0634203,2.5221024,Monocyte
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3896412,0.0,0.9189691,0.9189691,2.6783016,2.44642,0.0,0.0,0.0,0.0,0.0,0.0,0.9189691,0.0,0.0,0.0,0.0,0.9189691,1.3896412,2.44642,0.0,0.0,0.0,0.0,1.7083986,0.9189691,0.0,0.0,0.0,1.3896412,0.9189691,0.0,0.0,0.0,0.0,2.3065999,1.9497342,0.9189691,0.0,2.569067,0.0,0.9189691,T_cell
0.8894938,0.0,1.3526845,0.0,2.632254,1.3526845,0.8894938,0.0,0.8894938,0.0,3.1138914,2.1004062,0.0,3.233814,1.9074054,0.0,0.0,0.0,0.0,0.8894938,0.0,3.567094,0.8894938,1.3526845,0.0,3.0480669,1.9074054,2.632254,0.0,0.0,0.0,0.0,2.2621155,0.0,0.0,0.0,0.8894938,1.3526845,0.0,0.0,0.0,0.0,1.3526845,1.668026,1.3526845,2.2621155,0.0,0.0,0.8894938,0.8894938,T_cell
3.3352387,3.7618644,3.2664137,2.6444397,3.153387,2.8798404,2.8259792,2.8259792,3.5445142,1.7351612,3.783338,3.7399197,0.0,4.547508,2.3359892,2.0199275,2.3359892,2.8259792,2.8798404,2.7690508,0.0,0.0,1.0535929,2.2413175,2.0199275,0.0,2.0199275,0.0,2.1367366,2.5020604,2.3359892,2.4224684,3.5171683,2.5020604,1.8876468,0.0,1.7351612,2.4224684,2.8259792,2.1367366,2.0199275,2.0199275,2.6444397,2.4224684,3.2664137,2.5020604,2.7690508,1.0535929,0.65957403,2.1367366,Monocyte
0.0,0.75663537,0.0,0.75663537,0.0,0.0,1.182398,0.0,0.0,0.0,2.8885038,2.5983865,4.39824,2.8885038,0.0,0.0,0.0,1.7091701,0.0,2.3074481,2.3074481,0.0,0.0,0.0,0.0,1.4800764,1.4800764,0.75663537,1.7091701,0.0,0.75663537,0.0,2.0523994,0.0,0.0,2.510488,0.0,0.0,0.75663537,0.0,0.0,0.0,0.75663537,0.0,1.4800764,2.188033,0.0,1.8954389,0.0,0.75663537,T_cell
3.0404215,3.7093709,2.8774965,2.8167026,2.5280612,2.9348054,2.989007,2.6083992,3.446653,3.1804833,3.3411222,4.250994,0.7169165,4.6003804,1.4217398,2.4407005,1.9863182,2.8167026,1.4217398,1.8310668,0.0,0.0,1.9863182,1.9863182,1.9863182,0.0,2.2390983,0.7169165,2.6083992,1.6472023,1.6472023,1.8310668,3.3033164,0.7169165,2.1206744,0.0,1.4217398,2.2390983,1.8310668,1.9863182,1.4217398,2.3449712,2.3449712,2.3449712,2.6827602,1.4217398,2.6083992,1.9863182,0.0,2.1206744,Monocyte
2.844707,3.7885146,2.3464077,3.5083473,2.3464077,3.230598,3.056152,3.1177444,2.9905155,3.1757624,4.1007776,3.8186004,1.6192158,4.892389,1.6192158,2.9905155,1.8561167,2.467903,2.2080832,2.5762231,0.0,0.0,2.3464077,1.8561167,2.762968,0.0,2.762968,0.0,2.3464077,2.467903,1.6192158,1.8561167,3.230598,2.2080832,1.3081759,0.85429186,0.0,2.6739485,2.5762231,1.3081759,0.85429186,1.8561167,3.1757624,2.467903,1.8561167,1.8561167,2.6739485,1.8561167,1.3081759,2.5762231,Monocyte
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8776679,0.0,0.8776679,2.5048947,2.9584816,0.0,0.0,0.0,0.0,0.0,0.0,0.8776679,0.8776679,0.0,0.0,0.0,1.3377782,0.0,2.2440767,2.0827384,0.0,0.8776679,0.0,1.6517024,0.0,0.0,0.0,0.0,0.0,1.3377782,0.0,0.0,0.0,0.0,1.3377782,0.0,0.0,0.0,2.5048947,0.8776679,0.8776679,T_cell
3.294666,3.3718524,3.5103657,3.294666,3.5103657,3.21102,2.2675934,3.4435053,3.0192683,1.6729885,3.6876938,3.5730348,1.1518477,5.4207983,2.7818108,3.294666,2.0138493,2.2675934,0.0,2.6379282,0.0,0.0,2.0138493,3.21102,1.6729885,0.0,3.119733,1.1518477,2.4698071,3.119733,2.0138493,2.2675934,3.294666,2.2675934,2.4698071,0.0,2.0138493,2.0138493,1.1518477,1.6729885,2.0138493,1.1518477,2.4698071,0.0,3.294666,3.0192683,1.6729885,2.4698071,2.4698071,2.2675934,Monocyte
3.7144396,3.3732502,2.1298969,3.2660491,1.6953217,1.9360327,3.599698,3.0800364,3.2660491,2.431822,4.0995307,3.9683652,0.0,4.9857574,0.90938675,1.9360327,1.9360327,2.1298969,3.6776361,2.7617803,0.0,0.0,2.1298969,1.3776569,2.933516,0.90938675,1.9360327,0.0,3.1459606,1.9360327,2.1298969,2.8513303,4.299422,0.90938675,2.1298969,0.0,1.9360327,2.1298969,0.90938675,1.9360327,2.554308,2.431822,3.0094573,0.0,2.7617803,1.9360327,2.6634152,0.90938675,2.554308,2.554308,Monocyte
3.0304818,3.6991866,3.5491512,3.1579585,3.2710066,2.8843477,3.46475,3.0304818,3.2710066,3.0304818,3.8889666,3.3725631,0.0,5.135321,3.1579585,3.0304818,2.506445,1.3390234,2.506445,3.5491512,0.0,0.0,2.2455857,1.8916999,1.8916999,0.0,2.7131424,0.0,1.3390234,2.7131424,2.506445,1.3390234,3.62698,0.0,2.7131424,0.0,2.2455857,2.2455857,2.2455857,1.8916999,2.2455857,1.8916999,3.1579585,2.2455857,3.0304818,1.8916999,0.0,1.3390234,2.2455857,3.0304818,Monocyte
4.231823,3.8813539,3.337087,3.337087,2.0521038,3.7306345,2.678863,2.0521038,2.0521038,0.0,4.4117203,3.337087,0.0,5.0123253,0.0,2.0521038,3.337087,0.0,0.0,3.7306345,0.0,0.0,3.061182,2.0521038,2.678863,0.0,0.0,0.0,2.0521038,0.0,0.0,0.0,3.8813539,2.0521038,0.0,0.0,0.0,2.0521038,0.0,4.0123043,0.0,0.0,3.553097,3.061182,2.0521038,2.0521038,2.0521038,3.061182,0.0,2.0521038,Monocyte
2.7584064,3.7579765,3.243548,2.9034598,2.3841457,2.5886838,3.4968655,2.3841457,3.1425142,2.7584064,3.7579765,4.282358,0.0,4.624584,1.2419758,2.7584064,1.779163,2.5886838,1.2419758,2.5886838,0.0,0.0,1.779163,2.3841457,3.1425142,0.0,2.5886838,0.0,3.6988091,2.9034598,3.0301135,1.2419758,3.335304,1.2419758,1.779163,0.0,0.0,1.2419758,2.5886838,1.2419758,2.1267238,2.1267238,2.5886838,2.3841457,3.4968655,1.779163,1.2419758,1.779163,2.5886838,2.1267238,Monocyte
0.0,0.8130891,0.0,0.0,0.0,0.0,0.0,0.0,1.2555377,0.0,2.9868398,2.4014256,2.6948628,2.6948628,0.0,0.0,0.0,0.0,0.0,1.561211,2.9868398,1.794996,0.0,0.0,0.0,2.4014256,0.8130891,1.794996,2.509092,0.0,1.2555377,0.0,1.9843494,1.794996,0.0,0.8130891,0.0,0.0,0.0,0.0,0.0,0.0,1.2555377,1.2555377,2.6948628,1.9843494,0.8130891,2.1434927,0.8130891,0.0,T_cell
0.0,0.0,0.9055958,0.0,0.9055958,0.0,0.0,0.0,0.9055958,0.0,0.9055958,1.3729078,1.9305965,1.6901355,0.0,0.0,0.0,0.0,0.0,0.0,2.1242983,0.0,0.0,1.3729078,0.9055958,1.6901355,0.9055958,0.9055958,0.0,0.0,0.9055958,0.0,0.0,0.9055958,0.0,2.9274995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2864995,0.0,0.0,2.1242983,0.0,0.9055958,T_cell
0.0,0.79064554,0.0,0.0,0.0,1.5291944,0.0,0.0,0.0,0.0,1.9493465,1.5291944,2.244292,2.4717684,0.79064554,0.0,0.79064554,0.0,0.0,0.79064554,2.4717684,0.0,0.0,0.0,0.0,1.9493465,1.2266064,0.79064554,0.0,0.0,0.79064554,0.0,1.2266064,0.0,0.0,1.9493465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79064554,0.0,0.0,0.0,0.0,0.79064554,T_cell
0.0,0.0,0.7592261,0.7592261,0.0,0.7592261,0.7592261,0.0,0.0,0.0,1.1857815,3.258315,2.8931086,1.1857815,0.7592261,0.0,0.0,0.7592261,0.0,1.1857815,1.4838443,0.0,0.0,0.0,0.0,0.0,0.7592261,2.3118396,2.8931086,0.0,0.7592261,0.0,1.8995835,0.7592261,0.0,0.0,0.0,0.7592261,0.0,0.0,0.0,0.0,0.0,0.7592261,1.1857815,2.0566502,0.0,2.1923633,0.0,0.7592261,T_cell
3.7099283,3.5006747,2.9442902,3.740912,3.0097675,3.644924,3.07122,2.531282,2.531282,2.3024437,4.23602,2.531282,0.0,5.2468677,1.5803256,1.8151585,2.9442902,3.376948,3.8828816,3.419914,0.0,0.0,1.2728525,1.5803256,2.3024437,0.82659024,2.6286552,0.0,2.531282,1.5803256,2.8742232,2.0051975,4.272535,1.5803256,1.8151585,0.0,0.0,2.4233944,2.4233944,1.2728525,0.0,2.4233944,2.8742232,1.5803256,3.183838,2.3024437,1.5803256,0.0,1.5803256,1.8151585,Monocyte
2.8829818,3.156573,3.7174826,3.0857344,3.156573,2.5686498,2.6283867,2.7381158,3.343188,2.6283867,3.7743752,3.6571567,0.58957,4.779731,2.1076543,2.2859821,2.1076543,2.505116,2.4372704,3.1901953,0.0,0.0,2.7887723,2.5686498,2.4372704,0.0,2.7381158,0.0,3.371166,1.7611761,0.58957,1.6126456,3.5706067,2.0049472,1.7611761,0.0,1.2266064,2.4372704,2.4372704,1.2266064,2.2859821,2.3644845,3.4248774,2.200788,2.3644845,3.2847688,2.1076543,1.2266064,1.2266064,2.200788,Monocyte
3.5509198,3.9213054,3.473266,3.5509198,3.473266,2.9561813,3.1958692,2.4348366,3.9213054,2.4348366,3.9716074,3.1958692,0.0,5.642534,1.825674,2.4348366,2.4348366,3.473266,2.1759403,3.473266,0.0,0.0,2.4348366,2.1759403,1.2819024,0.0,2.6403024,0.0,3.2971282,2.1759403,3.38907,2.1759403,3.38907,1.825674,1.825674,0.0,2.6403024,2.810663,2.4348366,2.810663,1.2819024,2.1759403,2.810663,0.0,3.0831895,2.1759403,2.6403024,0.0,2.1759403,1.825674,Monocyte
0.0,2.3726459,0.0,0.0,0.0,0.0,1.0801587,0.0,1.9221209,0.0,3.58387,1.9221209,1.9221209,3.0180547,0.0,0.0,0.0,0.0,0.0,1.5872524,3.0180547,1.0801587,0.0,1.0801587,0.0,3.1089098,2.1725433,2.807061,3.269071,0.0,0.0,0.0,2.5393066,0.0,0.0,0.0,0.0,1.0801587,0.0,0.0,0.0,0.0,1.5872524,1.9221209,1.9221209,2.1725433,0.0,3.0180547,0.0,0.0,T_cell
0.0,1.2277997,0.0,0.0,0.0,0.0,0.0,0.0,2.2458014,0.0,2.2458014,1.2277997,3.7942924,2.4733143,0.7915684,0.0,0.0,0.0,0.0,1.7625743,1.9507946,0.0,0.0,0.0,1.530517,2.1091375,0.7915684,2.3660142,2.5702085,0.0,0.7915684,0.0,1.2277997,0.0,0.0,0.0,0.7915684,0.0,0.0,0.0,0.0,0.0,0.0,2.1091375,2.4733143,1.530517,0.0,1.530517,1.2277997,0.7915684,T_cell
0.0,0.7852854,0.0,0.0,0.0,0.0,0.7852854,0.0,0.7852854,0.0,2.099023,2.3555818,3.572288,0.7852854,0.0,0.0,0.0,0.0,0.0,1.5215021,2.2355077,0.0,0.0,0.0,0.0,1.5215021,0.0,2.8737035,0.0,0.0,0.7852854,0.0,2.099023,0.0,0.0,0.0,0.0,0.7852854,0.7852854,0.0,0.0,0.0,2.5595756,0.7852854,1.9409211,3.0001488,0.0,2.8737035,0.0,0.0,T_cell
0.0,0.0,0.0,0.0,0.0,0.0,0.9097411,0.0,0.9097411,0.0,3.0806024,3.0806024,1.6958061,3.1465285,0.0,0.0,0.0,0.0,0.0,1.3781006,2.554855,0.0,0.0,0.0,0.9097411,2.2927444,0.0,1.6958061,1.6958061,0.0,0.9097411,0.0,2.1304195,0.0,0.0,0.0,0.0,0.9097411,0.0,0.0,0.0,0.0,0.9097411,0.0,1.6958061,2.554855,0.0,3.0100212,0.0,0.0,T_cell
2.76838,3.659187,2.634889,3.2915137,2.9914672,3.5509868,2.5608056,0.0,3.1737514,0.0,3.7568147,3.1737514,1.6058476,5.9356933,2.4807916,3.6065497,3.0402467,2.2985451,0.0,2.828988,0.0,0.0,1.6058476,1.7880193,2.2985451,0.0,3.2915137,0.0,3.1311998,1.3829288,0.0,0.0,2.9914672,0.69090474,1.3829288,0.0,1.0956212,1.0956212,2.4807916,2.3938143,0.0,1.6058476,2.9401858,1.0956212,2.8861318,0.0,0.69090474,2.2985451,1.9420629,1.9420629,Monocyte
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3875058,1.7822399,2.761873,0.0,0.0,0.0,0.0,0.0,0.0,2.2233894,0.0,0.0,0.0,0.0,0.97369814,0.0,2.3875058,0.0,0.0,0.0,0.0,1.457553,1.457553,0.0,0.0,0.0,0.97369814,0.0,0.0,0.0,0.0,0.0,0.97369814,2.2233894,0.97369814,0.0,1.7822399,0.0,0.0,T_cell
3.01313,2.9758728,3.0837219,2.613928,2.8111873,2.0410154,2.557871,3.01313,3.426565,3.2697647,3.3769808,4.115548,0.0,4.590049,2.0410154,1.1733509,1.8261422,2.498484,0.0,2.3679512,0.0,0.9116955,1.5520939,1.8261422,1.939339,0.0,2.2956843,0.0,2.435346,1.6984766,2.0410154,1.8261422,3.351235,2.8969164,2.2177851,0.0,2.8111873,2.133301,1.5520939,1.5520939,2.498484,2.3679512,2.2956843,3.1496575,2.7174137,2.613928,2.2956843,2.557871,1.5520939,2.2956843,Monocyte
3.4085057,3.3312166,3.3312166,3.2474499,2.9434686,3.0009892,2.7479134,2.7479134,3.1069655,2.882436,3.4450195,4.046421,0.0,4.720826,2.4082625,2.7479134,2.3016632,3.3312166,1.4751163,2.4082625,0.0,0.0,1.8899806,1.8899806,1.70391,0.0,2.9434686,0.0,1.8899806,0.0,1.70391,1.8899806,3.6689532,0.75322956,0.75322956,0.0,0.75322956,2.0468006,1.4751163,2.0468006,2.1823294,2.504585,2.1823294,0.0,0.75322956,1.70391,2.0468006,0.0,1.1779459,2.3016632,Monocyte
2.8248203,3.487859,3.6376333,3.048642,3.2314155,3.1441987,3.048642,2.94298,3.455011,3.0975614,3.5504854,4.4857907,0.0,5.1490364,2.352779,2.6163976,2.6163976,2.352779,0.72134304,2.690804,0.0,0.72134304,2.1282744,2.5360065,2.4485834,0.0,2.690804,0.0,2.5360065,2.997206,2.5360065,2.2468138,3.3858888,2.6163976,1.6541774,0.0,2.8856444,2.2468138,1.6541774,1.6541774,1.8383203,1.6541774,2.352779,3.1441987,3.311632,3.048642,1.9937699,2.1282744,0.72134304,2.352779,Monocyte
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.937896,0.0,3.1265466,1.0923847,1.6019601,3.2098956,0.0,0.0,0.0,0.0,0.0,1.937896,0.0,0.0,0.0,0.0,0.0,3.2098956,1.937896,2.82441,2.82441,0.0,1.0923847,0.0,2.1889124,0.0,0.0,1.937896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.937896,2.3893933,1.0923847,1.0923847,2.3893933,0.0,1.0923847,T_cell
0.0,1.2965744,0.0,0.0,1.606458,0.0,0.0,0.0,0.0,0.0,3.8881702,1.606458,2.748047,2.8297064,1.2965744,0.0,0.0,2.748047,0.0,1.2965744,2.4533293,0.0,0.0,0.0,0.0,2.659122,1.8426896,2.56151,1.2965744,0.0,0.0,0.0,3.451656,0.0,0.0,1.606458,0.0,0.84517026,0.0,0.0,0.0,0.0,2.0336423,0.0,2.659122,1.2965744,0.84517026,1.8426896,0.0,0.0,T_cell
3.095444,4.1116185,2.747633,3.408216,2.6378279,3.0191655,2.846565,3.095444,2.6378279,2.5144613,3.8725052,3.408216,0.9642615,4.9456706,0.0,2.6378279,2.747633,1.7696074,2.747633,2.9365845,0.0,0.0,2.5144613,0.9642615,2.0137556,0.0,3.3530028,0.0,2.9365845,2.209839,1.4459066,2.5144613,3.408216,2.6378279,2.0137556,0.9642615,2.0137556,1.7696074,1.4459066,1.4459066,1.7696074,1.4459066,3.095444,3.0191655,3.510261,2.209839,1.4459066,2.0137556,2.5144613,2.6378279,Monocyte
0.0,0.7615919,0.0,0.0,0.0,0.0,0.0,0.0,1.188869,0.0,0.7615919,2.315843,3.0703893,2.762657,0.0,0.7615919,0.0,0.0,0.0,0.0,1.9033626,0.0,0.0,0.0,0.0,1.188869,1.188869,1.9033626,1.188869,0.0,0.0,0.0,1.188869,0.0,0.0,0.7615919,0.0,0.7615919,0.0,0.0,0.0,0.0,1.9033626,0.7615919,0.7615919,1.7168081,0.7615919,2.060526,0.7615919,0.0,T_cell
3.7446423,3.1618106,3.119282,2.8172634,2.8743658,2.2873383,2.5493085,3.074864,3.5944245,2.6233225,3.48007,3.2417986,0.0,4.314003,2.6233225,2.0646214,2.0646214,2.9796314,1.77765,1.3736048,0.0,0.0,1.0873407,2.1821673,2.5493085,0.0,2.6233225,0.0,2.928383,1.9313946,1.5958966,1.3736048,3.538881,1.5958966,1.3736048,0.0,2.928383,1.9313946,1.3736048,1.5958966,1.77765,1.5958966,3.074864,2.1821673,2.0646214,1.9313946,2.1821673,2.0646214,2.3824933,2.1821673,Monocyte
3.5066843,3.4593928,3.4097533,2.9693162,3.5950441,3.5518398,2.6986022,1.4060396,3.9477017,1.9684446,2.79721,2.8869612,0.0,5.0333643,3.2440805,1.9684446,1.7262692,1.9684446,0.0,2.3262331,0.0,0.0,0.932118,2.6986022,1.7262692,0.0,3.045402,0.0,2.1632557,2.3262331,1.7262692,1.4060396,2.6986022,3.4097533,1.9684446,0.0,3.4097533,1.7262692,1.9684446,1.9684446,1.7262692,1.7262692,2.1632557,3.2440805,3.8543196,0.0,1.7262692,1.7262692,2.6986022,3.1821392,Monocyte
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.090279,0.0,0.0,3.1028595,2.090279,1.5137166,0.0,1.5137166,0.0,0.0,0.0,0.0,2.090279,0.0,0.0,0.0,0.0,0.0,0.0,2.090279,1.5137166,0.0,0.0,0.0,1.5137166,0.0,0.0,1.5137166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5137166,0.0,2.090279,0.0,1.5137166,T_cell
2.5292053,4.014932,3.3100035,2.5292053,1.4581854,2.2241242,3.3684778,3.2478964,2.951772,3.423721,3.4760714,3.703222,0.9742111,4.9263353,1.4581854,1.7829255,1.4581854,2.3882544,2.027662,2.3882544,0.0,2.027662,0.9742111,1.4581854,2.027662,0.9742111,2.5292053,0.0,2.762645,3.2478964,2.027662,1.7829255,3.1107557,2.951772,1.7829255,0.0,0.9742111,2.6527216,2.2241242,0.9742111,2.027662,2.6527216,2.951772,2.2241242,2.762645,2.5292053,2.5292053,0.0,2.762645,2.5292053,Monocyte
0.0,0.9561026,1.7586528,0.0,2.5023177,0.0,0.0,0.0,2.5023177,0.0,3.633244,2.1980784,0.0,2.1980784,2.361724,0.0,0.0,2.1980784,0.0,1.7586528,0.0,3.4477377,0.0,2.1980784,0.0,3.0065954,0.9561026,3.0065954,0.0,0.0,0.0,0.0,2.0023108,0.9561026,0.0,0.0,0.0,1.4358164,1.4358164,0.0,0.0,0.0,1.4358164,0.0,2.5023177,2.5023177,0.0,2.361724,0.0,0.0,T_cell
3.4537692,3.7874897,3.0196948,3.2601018,2.2354546,2.9493349,3.2051988,2.9493349,2.7917583,3.0854278,3.9338703,4.469246,0.0,4.8493137,1.6439099,2.7917583,1.3306698,1.8820804,2.3742096,3.2051988,0.0,0.0,2.4960368,1.3306698,1.6439099,0.0,2.9493349,0.87204134,2.8736472,2.2354546,2.3742096,2.3742096,3.4537692,2.7025607,1.6439099,0.0,3.1471055,2.3742096,1.3306698,1.3306698,1.8820804,2.074296,3.0196948,2.074296,3.6526897,3.1471055,2.2354546,2.2354546,2.4960368,2.3742096,Monocyte
0.0,0.0,0.0,0.0,0.0,0.89889085,1.3644968,0.0,0.0,0.0,2.4157472,2.114372,3.1290889,2.5380533,0.0,0.0,0.0,0.0,0.0,1.3644968,1.3644968,0.0,0.0,0.89889085,0.89889085,1.3644968,0.0,1.3644968,0.89889085,0.0,0.89889085,0.0,1.3644968,0.0,0.0,0.89889085,0.0,0.0,1.680945,0.0,0.0,0.0,0.89889085,0.0,0.0,0.89889085,0.0,1.3644968,0.0,0.89889085,T_cell
2.9437523,3.7947807,2.7719092,3.3043554,2.6203668,3.724986,2.5048604,0.0,2.8615174,0.0,4.0066214,4.7376704,0.91585594,5.151125,2.7719092,3.8279324,3.2477381,2.9437523,0.0,3.0903506,0.55930525,0.91585594,1.5575725,2.6203668,1.5575725,0.55930525,3.503352,0.55930525,3.7428968,2.4416852,0.0,1.1781533,3.3315055,0.0,1.5575725,0.0,0.0,1.945289,2.1394267,2.4416852,0.0,1.3857509,2.7239022,1.5575725,2.6734738,0.0,1.3857509,1.3857509,1.3857509,0.0,Monocyte
0.0,0.0,0.0,0.0,0.0,1.5661623,0.6663202,0.0,0.0,0.0,0.6663202,1.0626807,3.0391867,1.7466396,0.6663202,0.0,0.0,0.0,0.0,0.6663202,1.3457792,0.0,0.0,0.6663202,0.0,0.0,0.6663202,1.7466396,1.5661623,0.0,1.0626807,0.0,0.6663202,0.0,0.0,1.8994707,0.0,0.6663202,0.6663202,0.0,0.0,0.6663202,0.6663202,0.6663202,2.0320113,0.0,0.0,2.253766,0.0,0.6663202,T_cell
2.9322534,4.3375783,2.6621745,3.1446846,1.6942331,2.6621745,2.6621745,3.598401,2.6621745,3.7131386,3.909363,2.9322534,0.0,4.71905,2.2910123,2.6621745,1.6942331,0.0,1.6942331,2.2910123,0.0,0.0,1.6942331,0.0,1.6942331,1.6942331,3.7131386,0.0,3.1446846,2.2910123,3.4687717,0.0,3.7131386,0.0,2.6621745,0.0,0.0,2.2910123,1.6942331,1.6942331,1.6942331,2.6621745,2.9322534,2.9322534,2.9322534,0.0,2.6621745,1.6942331,1.6942331,2.6621745,Monocyte
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4927839,0.0,1.0023704,0.0,1.4927839,2.9943342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.820379,2.0667274,1.820379,1.4927839,1.0023704,0.0,0.0,0.0,0.0,0.0,1.4927839,0.0,1.0023704,0.0,0.0,0.0,0.0,0.0,1.4927839,2.0667274,1.0023704,0.0,2.5705588,0.0,0.0,T_cell
0.0,0.9066503,0.0,0.0,0.0,0.9066503,0.0,0.0,0.0,0.0,1.3742292,1.6915789,2.4276397,2.6591494,0.0,0.0,0.0,0.0,0.0,0.0,1.3742292,0.0,0.0,0.0,0.0,0.0,1.3742292,1.6915789,0.0,0.0,0.9066503,0.0,1.6915789,0.9066503,0.0,3.0050979,0.0,0.9066503,0.9066503,0.0,0.0,0.0,0.0,0.0,1.3742292,0.0,0.0,2.1258566,0.9066503,0.9066503,T_cell
3.4122324,3.4394872,3.4918644,3.6561937,3.3842142,3.8521569,3.2951164,1.4707114,3.3257062,0.0,3.7589679,3.0094328,1.6468132,4.924405,3.2951164,3.698579,3.4122324,2.145082,0.0,3.2635615,0.0,0.0,1.2568254,2.9231472,1.6468132,0.0,3.517059,0.0,2.3242397,1.2568254,0.0,0.0,2.9231472,0.6087229,1.4707114,0.0,0.0,1.4707114,2.8287072,2.3242397,0.6087229,0.9843848,2.0418253,0.0,0.0,0.0,1.4707114,0.0,0.6087229,2.2386677,Monocyte
3.6539419,3.7935848,3.446513,3.690723,3.2976575,3.1227028,3.5760543,3.1844852,2.8284347,2.5319035,3.972147,3.1227028,0.0,5.146139,2.5319035,2.9105086,2.5319035,3.1844852,2.7390177,3.1844852,0.0,0.0,2.640813,2.7390177,1.6755129,0.0,2.7390177,0.0,2.5319035,2.5319035,2.9105086,2.640813,3.8256483,0.0,0.89493555,0.0,1.3595283,2.4096663,2.8284347,1.3595283,2.2703788,2.5319035,2.7390177,1.6755129,1.9152613,2.9105086,2.4096663,1.9152613,2.1085014,1.9152613,Monocyte
