CCL5,NKG7,S100A4,LTB,GZMA,GZMH,TRBC1,IL7R,CST7,GZMK,DUSP2,KLRB1,CD69,BTG2,IL32,GNLY,NEAT1,ANXA1,EGR1,SAT1,FOS,DUSP1,ID2,CTSW,NFKBIA,TRBC2,KLRD1,CXCR4,FGFBP2,PPP1R15A,NR4A2,KLF6,SRGN,GADD45B,AHNAK,ZFP36,SLC2A3,FOSB,CD74,HIST1H4C,PMAIP1,LGALS1,H1FX,INTS6,NOSIP,GZMM,GZMB,AC007952.4,S100A11,ITGB1,label
0.0,0.8926311,3.4427376,3.5722637,0.0,0.0,0.8926311,2.824766,0.0,0.0,0.8926311,2.105076,0.0,1.3566314,1.6723443,0.0,2.9068215,1.6723443,0.8926311,1.6723443,2.9826515,1.6723443,0.0,0.0,1.3566314,1.9119369,0.0,0.0,0.0,0.0,0.8926311,0.8926311,1.9119369,2.105076,1.3566314,0.8926311,0.0,2.6371918,0.0,0.0,2.105076,0.8926311,2.105076,2.2668824,1.3566314,0.8926311,0.0,0.8926311,0.8926311,1.3566314,CD4_T
3.6202154,2.3899035,2.2257435,0.97534174,0.0,0.0,0.0,1.4595789,1.4595789,0.0,2.3899035,0.0,2.3899035,3.1834154,1.4595789,0.0,0.97534174,0.97534174,3.1834154,3.0361485,4.5897756,2.6544094,1.7844361,2.2257435,3.1124904,2.7643461,2.029239,0.0,0.0,1.7844361,2.9534929,2.3899035,1.4595789,2.7643461,0.97534174,2.3899035,0.97534174,3.1124904,0.0,0.97534174,0.97534174,0.97534174,1.4595789,0.0,0.97534174,0.0,0.0,1.7844361,0.97534174,0.97534174,CD8_T
3.0750828,3.84786,2.0648217,1.192294,3.5672615,0.0,2.836878,0.0,2.5235786,1.192294,1.192294,3.1758142,0.0,0.0,2.0648217,0.0,1.7208471,2.0648217,2.3202798,1.7208471,3.0750828,1.192294,1.192294,1.192294,0.0,1.192294,1.192294,1.192294,2.0648217,2.0648217,1.192294,1.7208471,0.0,2.9630563,1.192294,1.192294,0.0,3.1758142,2.0648217,1.192294,0.0,0.0,2.836878,2.3202798,1.192294,2.0648217,0.0,1.7208471,0.0,0.0,CD8_T
0.9859623,0.0,0.0,2.5465293,0.0,0.0,0.9859623,2.6702182,0.0,0.0,2.6702182,0.0,0.9859623,3.0523336,1.7985977,0.0,2.8794174,1.7985977,2.5465293,3.3866463,3.9066346,2.8794174,1.4726509,0.0,2.8794174,2.5465293,0.0,1.4726509,0.0,1.7985977,1.7985977,0.9859623,0.0,2.4053528,0.0,2.0440164,1.7985977,3.544079,0.0,0.9859623,0.0,0.0,1.4726509,1.7985977,1.4726509,0.0,0.0,2.2409172,0.0,0.0,CD4_T
0.0,0.0,1.4989647,3.5771239,0.0,0.0,4.066825,1.0074197,1.4989647,0.0,0.0,0.0,1.0074197,2.0736878,0.0,0.0,1.8270586,0.0,0.0,1.4989647,3.5771239,2.2713656,1.0074197,0.0,2.0736878,1.0074197,0.0,1.4989647,0.0,0.0,1.0074197,3.084764,2.0736878,1.4989647,1.8270586,1.8270586,0.0,2.4363425,1.4989647,0.0,0.0,0.0,2.2713656,1.0074197,1.4989647,0.0,0.0,0.0,0.0,1.0074197,CD4_T
0.0,0.0,2.4211247,3.5212667,1.6299082,0.0,0.0,1.6299082,0.0,0.0,1.9678266,2.2199435,0.0,3.73848,2.7318916,0.0,2.4211247,1.9678266,2.2199435,1.6299082,3.5212667,2.9686348,1.1156998,0.0,3.320426,0.0,0.0,1.1156998,0.0,2.8572528,1.1156998,1.9678266,1.6299082,3.3919494,2.4211247,2.4211247,1.6299082,3.2433903,1.6299082,0.0,0.0,1.9678266,2.4211247,2.588532,1.1156998,0.0,0.0,1.6299082,1.9678266,0.0,CD4_T
3.5721452,3.8337767,2.4547875,0.0,2.4547875,1.8440324,1.2977335,0.0,2.1953304,0.0,0.0,0.0,1.2977335,0.0,2.1953304,0.0,2.4547875,1.2977335,0.0,0.0,0.0,0.0,1.8440324,2.1953304,0.0,3.3181744,2.6606054,0.0,1.2977335,0.0,0.0,1.8440324,1.8440324,0.0,1.2977335,0.0,0.0,0.0,1.8440324,1.8440324,0.0,0.0,0.0,1.2977335,1.2977335,2.1953304,1.2977335,0.0,0.0,0.0,CD8_T
3.2208748,3.282915,3.0838966,0.95679325,2.6266,0.0,1.7595813,3.0076618,1.7595813,1.7595813,2.6266,2.3627398,0.0,1.7595813,2.6266,3.282915,3.0076618,2.003281,0.0,1.7595813,2.3627398,3.0838966,3.0838966,2.003281,2.6266,2.1990755,2.5033476,0.95679325,0.0,2.1990755,2.1990755,0.0,2.1990755,2.003281,2.003281,2.003281,1.7595813,2.8351731,2.1990755,0.95679325,0.95679325,0.0,0.0,1.4366713,0.0,0.95679325,0.0,0.0,2.3627398,0.0,CD8_T
3.4794414,0.0,2.344924,3.1358907,0.0,0.0,2.9065118,3.0651202,0.94471484,2.1815917,3.2019818,0.0,3.0651202,3.5719454,2.717916,0.0,0.0,0.94471484,0.0,2.1815917,4.0534334,3.5719454,1.986273,0.0,0.94471484,0.0,0.0,2.717916,0.0,1.986273,0.94471484,2.1815917,2.4852865,0.94471484,1.7433112,2.344924,1.4217001,2.8166533,0.0,2.344924,0.0,0.0,1.986273,2.1815917,0.94471484,0.94471484,0.0,1.986273,1.4217001,1.4217001,CD4_T
2.5568123,0.9929685,3.1394022,3.9829714,0.0,0.0,0.9929685,3.505121,0.0,0.0,0.0,2.7907429,0.0,1.8079126,2.5568123,0.0,1.8079126,1.8079126,0.0,0.9929685,2.2508893,1.4812568,1.8079126,0.0,2.2508893,2.415504,0.0,0.0,0.0,0.0,0.9929685,2.0537314,0.0,2.415504,1.4812568,2.0537314,0.0,2.7907429,2.2508893,0.0,0.0,0.0,2.0537314,0.0,1.8079126,0.0,0.0,1.4812568,1.4812568,0.0,CD4_T
0.0,0.0,0.0,2.6860538,0.0,0.0,0.0,2.6052186,0.0,0.0,0.0,0.0,2.5172698,2.6860538,1.4857808,0.0,0.0,0.0,2.058834,1.4857808,3.8411465,0.0,2.3140957,0.0,1.7152177,2.058834,0.0,1.187521,0.0,0.0,0.0,0.0,0.7605587,0.7605587,0.0,0.0,1.7152177,2.6860538,1.9017129,1.4857808,0.0,0.0,0.0,1.7152177,1.7152177,0.0,0.0,0.7605587,0.0,0.0,CD4_T
0.0,0.0,1.1857815,2.8931086,0.0,0.0,0.0,1.4838443,0.0,0.0,1.4838443,0.0,1.1857815,2.1923633,0.0,0.0,3.258315,2.0566502,0.7592261,2.8931086,3.8864615,3.0661533,1.7131649,0.0,1.1857815,2.3118396,0.0,1.7131649,0.0,1.8995835,0.7592261,1.8995835,0.0,2.6837208,0.7592261,1.1857815,0.7592261,2.5149686,0.0,2.758495,0.0,0.7592261,1.7131649,1.4838443,1.8995835,0.7592261,0.0,0.0,1.1857815,0.7592261,CD4_T
3.5064273,4.0361123,3.7157145,0.0,2.634159,3.5064273,0.0,0.0,2.3077831,0.0,0.8299304,2.8044453,2.1700766,1.5850382,2.9499097,0.0,1.8201262,2.4288013,0.0,1.2771262,2.010332,2.3077831,2.3077831,0.0,2.4288013,1.8201262,0.0,0.8299304,1.5850382,0.8299304,0.0,2.010332,2.010332,2.010332,1.5850382,1.8201262,1.2771262,1.5850382,0.8299304,0.0,0.8299304,0.0,0.0,0.8299304,0.8299304,1.5850382,0.8299304,0.0,0.8299304,1.8201262,CD8_T
3.4897542,3.9985797,3.2614682,0.0,2.2367234,2.775876,2.5422037,0.98302203,2.0399315,0.0,0.0,0.0,1.4690351,0.98302203,2.4010832,0.0,2.6658497,1.4690351,0.0,1.4690351,3.4897542,2.5422037,2.2367234,1.4690351,2.5422037,1.4690351,2.0399315,1.4690351,2.5422037,1.7946821,1.4690351,2.5422037,2.0399315,2.5422037,2.2367234,0.0,0.0,2.775876,1.4690351,1.4690351,1.7946821,2.6658497,0.0,0.98302203,0.0,0.98302203,0.98302203,0.0,1.7946821,2.0399315,CD8_T
2.8568661,0.0,2.219578,2.219578,0.0,0.0,2.5881526,3.391553,0.0,0.0,0.0,2.219578,1.6295782,3.0684536,3.242996,0.0,3.5208685,2.219578,0.0,2.8568661,4.368596,0.0,2.5881526,0.0,0.0,0.0,0.0,2.5881526,0.0,1.6295782,0.0,2.5881526,0.0,1.6295782,0.0,1.6295782,0.0,3.0684536,0.0,1.6295782,0.0,1.6295782,1.6295782,0.0,2.219578,0.0,0.0,0.0,2.219578,0.0,CD4_T
0.0,0.0,0.0,1.9697706,0.0,0.0,0.0,1.4072031,0.0,0.0,2.3276236,0.0,0.0,1.9697706,0.0,0.0,0.9330526,0.0,0.0,1.9697706,3.7528152,2.7000396,2.16462,0.0,1.9697706,1.7275362,0.0,0.9330526,0.0,0.0,0.0,0.9330526,0.0,1.7275362,0.0,1.9697706,0.0,2.16462,0.9330526,0.0,0.0,0.0,0.0,0.0,1.4072031,1.4072031,0.0,0.0,0.9330526,0.0,CD4_T
3.915763,3.8266869,3.2832754,1.1437705,2.458982,2.003605,1.1437705,0.0,3.0080175,1.1437705,1.1437705,0.0,1.6633881,3.6204898,2.003605,0.0,1.1437705,1.1437705,1.6633881,2.2569935,1.6633881,3.1996677,2.003605,2.2569935,0.0,2.003605,1.6633881,0.0,2.003605,1.1437705,2.2569935,1.1437705,2.003605,2.003605,1.6633881,2.003605,1.1437705,2.458982,0.0,1.6633881,2.2569935,0.0,0.0,0.0,0.0,2.2569935,0.0,0.0,1.6633881,0.0,CD8_T
0.0,0.0,1.8146205,3.183222,0.0,0.0,2.1642559,1.8146205,1.8146205,3.0706072,1.8146205,0.0,1.8146205,2.628059,2.798271,0.0,1.27239,0.0,0.0,1.27239,4.2166166,2.628059,2.628059,1.27239,2.1642559,1.8146205,2.1642559,1.8146205,0.0,1.27239,2.422809,1.27239,1.27239,2.1642559,1.27239,1.27239,0.0,3.5381105,1.27239,1.27239,0.0,0.0,1.8146205,1.8146205,1.27239,0.0,0.0,0.0,1.27239,0.0,CD8_T
3.7258675,3.4874148,3.097124,1.5090356,2.7139971,3.3111908,3.0142114,2.2829862,2.2829862,0.0,0.0,1.5090356,1.5090356,1.0156595,3.2447996,2.9237976,1.8379352,1.8379352,1.0156595,1.5090356,2.448165,3.2447996,2.2829862,0.0,2.0850177,2.2829862,0.0,2.448165,2.5898886,1.5090356,2.0850177,1.5090356,1.8379352,1.8379352,2.0850177,1.8379352,0.0,2.0850177,1.8379352,0.0,1.0156595,0.0,0.0,1.8379352,1.0156595,1.0156595,1.5090356,0.0,1.8379352,2.0850177,CD8_T
2.639407,2.9228852,2.9632015,1.7209728,2.320418,1.9629009,0.56814724,1.7209728,1.9629009,1.4011769,1.5738044,0.0,1.8492352,2.3928754,2.5832353,0.0,1.1924006,2.2422972,1.5738044,1.1924006,4.142571,2.837022,1.8492352,0.0,2.8808749,2.7911577,0.0,0.56814724,0.0,1.1924006,1.1924006,1.7209728,1.7209728,2.7911577,1.5738044,1.8492352,1.1924006,2.639407,1.7209728,0.0,1.1924006,0.9282145,0.9282145,1.4011769,0.56814724,1.5738044,0.0,1.8492352,1.1924006,0.56814724,CD4_T
4.222805,3.7414224,3.2462864,1.3201172,2.2226305,2.8600936,0.0,0.0,2.2226305,2.6891599,2.7782745,0.0,0.8637041,2.2226305,1.8699113,0.8637041,2.2226305,1.632332,2.0617423,1.8699113,3.7734466,2.3611853,2.7782745,2.0617423,2.482858,1.8699113,2.2226305,0.0,0.8637041,2.2226305,2.2226305,3.1914148,2.3611853,2.5913196,1.3201172,0.8637041,0.0,3.3477476,1.8699113,0.0,0.0,2.2226305,1.632332,0.8637041,0.0,1.632332,0.8637041,2.0617423,1.8699113,0.0,CD8_T
4.242047,3.7982442,4.080308,0.0,3.3323677,3.171785,3.470696,0.0,3.171785,0.0,2.2309923,0.0,2.2309923,2.5999932,2.8689322,2.2309923,3.6478214,2.5999932,1.1240443,0.0,4.9576187,4.007499,3.2552962,1.9784912,3.2552962,2.4324172,2.7434766,1.1240443,3.080659,1.6398797,2.2309923,2.5999932,2.4324172,1.9784912,1.1240443,2.9803886,0.0,3.4039218,1.9784912,1.1240443,0.0,2.2309923,1.6398797,1.1240443,0.0,1.1240443,2.5999932,1.1240443,1.6398797,1.9784912,CD8_T
0.0,0.0,0.0,1.6304582,0.0,0.0,0.0,1.6304582,0.0,0.0,1.3184105,0.0,1.3184105,1.3184105,0.0,1.3184105,1.6304582,0.0,0.0,0.0,3.3926105,2.77609,2.0597093,0.0,1.6304582,2.77609,0.0,1.8679413,0.0,1.3184105,2.2205534,0.8623573,0.8623573,1.6304582,1.8679413,1.3184105,0.0,2.2205534,0.8623573,1.6304582,0.0,0.0,0.8623573,0.0,1.3184105,2.2205534,0.0,0.0,0.0,0.0,CD8_T
3.1573424,3.0865014,3.399159,0.0,1.4387525,2.3652127,0.0,2.2015028,2.3652127,0.0,0.0,2.7388673,0.9584751,2.3652127,2.0056427,0.0,1.4387525,1.7618415,0.0,2.2015028,3.7934277,1.7618415,0.0,0.0,2.2015028,2.2015028,0.0,0.0,1.7618415,0.9584751,1.7618415,1.4387525,2.3652127,2.2015028,0.0,2.0056427,0.0,2.2015028,0.0,0.0,0.9584751,1.7618415,1.4387525,1.4387525,0.0,1.7618415,0.0,1.4387525,2.3652127,1.7618415,CD8_T
3.6461465,3.734847,3.1825023,1.0215374,2.9325058,2.833046,0.0,0.0,1.5162088,0.0,2.093079,2.093079,1.0215374,2.2912521,2.4565732,0.0,3.253643,2.093079,0.0,1.5162088,3.440958,1.5162088,1.0215374,2.093079,1.0215374,1.8456769,2.4565732,0.0,1.0215374,0.0,0.0,0.0,1.5162088,1.5162088,0.0,1.0215374,1.0215374,2.2912521,0.0,1.0215374,0.0,0.0,2.093079,1.0215374,0.0,1.8456769,1.5162088,0.0,1.0215374,0.0,CD8_T
0.0,0.0,1.6430123,2.0733232,0.0,0.0,2.0733232,2.4950159,0.0,0.0,1.3298513,0.87139404,2.4950159,1.3298513,1.3298513,0.0,1.8811373,0.0,0.87139404,0.0,3.537061,1.8811373,1.3298513,0.0,1.6430123,2.6035905,0.0,0.0,0.0,0.87139404,0.0,0.87139404,1.6430123,0.0,0.0,0.0,2.6035905,2.2344608,0.0,0.0,0.0,0.0,0.0,1.6430123,1.3298513,0.0,0.0,1.3298513,1.3298513,0.0,CD4_T
0.0,0.0,0.0,1.7822399,0.0,0.0,0.0,2.2233894,0.0,0.0,0.97369814,0.0,2.0269465,1.7822399,0.97369814,0.0,2.3875058,0.97369814,0.97369814,0.0,2.5284472,1.7822399,1.457553,0.0,2.2233894,2.3875058,0.0,0.0,0.0,2.2233894,1.7822399,0.0,0.0,2.0269465,0.0,1.457553,0.97369814,1.7822399,0.0,2.0269465,0.97369814,0.0,1.7822399,2.0269465,2.2233894,0.97369814,0.0,0.97369814,0.0,0.0,CD4_T
0.0,0.0,0.0,2.819392,0.0,0.0,2.5513957,0.0,0.0,0.0,2.1841762,0.0,2.5513957,2.819392,0.0,0.0,1.597702,0.0,1.597702,0.0,4.1599236,1.597702,3.204776,0.0,3.4822645,0.0,0.0,0.0,0.0,0.0,1.597702,0.0,0.0,2.5513957,0.0,0.0,2.5513957,4.096425,0.0,0.0,0.0,0.0,0.0,3.0305355,1.597702,0.0,0.0,2.1841762,0.0,0.0,CD4_T
0.0,0.0,3.5080352,3.7400718,0.0,0.0,0.0,1.7887449,0.0,0.0,0.0,1.2501796,0.0,0.8089216,0.0,0.0,1.555289,2.3946064,0.0,0.8089216,2.136874,0.0,0.8089216,0.0,0.8089216,1.9778829,0.0,0.0,0.0,1.2501796,0.0,1.555289,1.555289,1.555289,1.9778829,1.9778829,0.0,1.9778829,1.555289,1.7887449,0.0,0.8089216,1.2501796,0.0,1.7887449,0.0,0.0,0.8089216,2.136874,1.555289,CD4_T
0.0,0.0,0.94644785,2.720563,0.0,0.0,1.4238508,0.94644785,0.0,0.0,2.184106,0.0,1.4238508,0.0,2.184106,0.0,1.9887184,0.0,1.9887184,1.4238508,4.1841574,2.720563,0.0,0.94644785,1.7456498,3.2047005,0.0,1.7456498,0.0,1.7456498,0.94644785,1.9887184,0.0,2.720563,0.94644785,1.7456498,2.4878845,2.720563,0.0,2.3474865,0.0,0.0,1.7456498,1.4238508,2.3474865,0.0,0.0,0.0,1.7456498,0.0,CD4_T
0.7490319,0.0,2.175281,3.1484118,0.0,0.0,2.039883,1.8832377,1.1724521,0.0,0.0,2.665798,2.2945137,2.4010324,0.0,0.0,1.6974132,1.1724521,1.8832377,1.8832377,4.0187697,1.4689922,1.4689922,0.0,2.039883,0.7490319,0.0,0.7490319,0.0,0.7490319,0.7490319,2.039883,1.4689922,1.6974132,1.6974132,2.175281,0.7490319,2.175281,0.0,1.8832377,1.1724521,0.0,0.7490319,1.1724521,1.6974132,0.0,0.0,1.4689922,1.8832377,0.0,CD4_T
0.0,0.0,3.1265466,1.6019601,0.0,0.0,1.937896,0.0,1.0923847,0.0,1.6019601,0.0,2.3893933,2.3893933,3.2098956,0.0,1.0923847,1.0923847,1.937896,2.82441,3.8409915,2.6993206,1.6019601,0.0,2.3893933,2.82441,0.0,0.0,0.0,1.6019601,1.6019601,2.3893933,0.0,2.5563161,0.0,2.5563161,1.0923847,1.6019601,1.937896,2.1889124,1.0923847,0.0,1.0923847,1.0923847,0.0,0.0,0.0,1.6019601,1.937896,1.937896,CD4_T
0.0,0.0,1.4627576,2.3936636,0.0,0.0,0.0,0.74476665,0.0,0.0,0.0,0.0,0.74476665,1.1668626,1.6907967,0.0,1.1668626,0.0,0.0,1.1668626,3.531597,1.6907967,0.74476665,1.1668626,2.0328345,3.040089,0.0,0.74476665,0.0,0.0,1.4627576,0.0,0.74476665,2.168099,0.0,0.74476665,1.1668626,1.6907967,0.74476665,1.6907967,0.0,0.74476665,0.74476665,0.74476665,2.0328345,0.74476665,0.0,1.1668626,0.74476665,0.0,CD8_T
3.8477104,3.1096535,1.7207215,0.9280294,1.7207215,0.0,1.4009464,2.460156,2.6923053,3.2375922,2.460156,0.0,2.7908704,2.460156,1.9626379,0.0,2.1572816,1.7207215,0.9280294,1.4009464,4.130046,2.7908704,2.1572816,1.7207215,2.9629114,0.9280294,1.4009464,1.9626379,0.0,0.9280294,1.4009464,2.3201418,2.460156,3.1756675,1.9626379,2.6923053,0.0,2.5829523,1.4009464,0.9280294,0.0,0.0,2.1572816,2.1572816,0.0,2.1572816,0.0,1.4009464,0.9280294,0.0,CD8_T
3.9022064,3.9457798,4.3303704,1.1647345,1.6882756,2.6553826,0.0,0.0,2.7994437,0.0,2.0301483,0.0,0.0,2.4870176,3.5912983,1.6882756,1.6882756,1.1647345,0.0,2.2844503,2.7994437,1.1647345,2.6553826,2.2844503,2.0301483,2.0301483,0.0,0.0,2.7994437,1.1647345,2.0301483,1.6882756,1.6882756,1.6882756,1.6882756,0.0,1.6882756,2.4870176,0.0,1.1647345,0.0,3.706014,2.7994437,1.1647345,0.0,1.1647345,1.1647345,0.0,2.0301483,1.1647345,CD8_T
0.0,0.0,1.1898227,1.9045293,0.0,0.0,0.76232296,1.7179329,0.0,0.0,1.4883425,0.0,0.76232296,2.6082845,1.4883425,0.0,1.1898227,0.0,0.76232296,1.7179329,3.49684,2.4238503,0.76232296,1.1898227,1.1898227,1.4883425,0.0,1.7179329,0.0,1.4883425,0.0,0.0,1.4883425,2.1975293,0.0,1.1898227,1.7179329,0.0,0.0,2.0617223,0.0,0.0,1.1898227,0.0,2.0617223,0.76232296,0.0,0.0,0.0,0.0,CD8_T
3.4477377,4.1248484,3.633244,0.0,3.924893,2.5023177,0.0,0.0,2.5023177,1.7586528,0.0,0.0,0.9561026,2.361724,3.0065954,0.0,2.1980784,2.5023177,0.0,0.0,3.3402483,3.0065954,0.9561026,2.0023108,2.5023177,3.0065954,1.7586528,2.5023177,0.9561026,0.9561026,0.0,2.0023108,1.4358164,1.7586528,1.4358164,1.4358164,1.4358164,1.7586528,2.5023177,1.4358164,1.4358164,2.1980784,0.0,0.9561026,0.9561026,1.7586528,0.9561026,1.4358164,1.7586528,0.0,CD8_T
0.0,0.0,1.7763712,3.0269165,0.0,0.0,0.0,2.9443011,0.0,0.0,2.521952,0.0,2.2170956,2.6453948,2.6453948,0.0,2.2170956,0.0,0.9693103,1.4521409,3.9458425,2.6453948,1.4521409,0.0,0.9693103,2.6453948,0.0,0.0,0.0,1.4521409,0.9693103,0.9693103,0.0,2.2170956,0.0,0.9693103,1.4521409,3.0269165,0.0,1.4521409,0.0,0.0,0.9693103,0.0,1.7763712,0.0,0.0,1.4521409,0.0,0.0,CD4_T
0.0,0.0,0.0,1.7449994,0.0,0.0,2.8185768,2.1834068,0.0,0.0,0.0,0.0,0.0,0.94596577,2.3467739,0.0,1.4232526,0.94596577,0.0,1.4232526,4.15907,1.4232526,1.7449994,0.0,1.7449994,1.4232526,0.0,2.3467739,0.0,0.94596577,0.0,0.94596577,0.94596577,3.1378474,0.0,0.0,0.0,2.8185768,0.0,0.0,0.0,0.94596577,1.7449994,0.94596577,0.94596577,0.94596577,0.0,1.4232526,0.94596577,0.0,CD4_T
0.0,0.0,1.0023704,1.4927839,0.0,0.0,1.4927839,0.0,0.0,0.0,1.820379,0.0,1.4927839,2.5705588,1.820379,0.0,0.0,1.0023704,1.4927839,1.4927839,3.746997,1.820379,0.0,0.0,2.0667274,1.820379,0.0,1.0023704,0.0,1.0023704,1.4927839,1.0023704,0.0,2.9040186,0.0,1.4927839,2.0667274,2.9040186,1.4927839,0.0,0.0,0.0,1.0023704,2.0667274,1.0023704,1.4927839,0.0,1.0023704,0.0,0.0,CD4_T
4.7175865,2.6243718,1.6611384,0.0,2.254508,0.0,0.0,1.6611384,2.254508,3.0053785,0.0,0.0,0.0,1.1418796,3.1057746,0.0,2.0012033,0.0,0.0,2.254508,1.1418796,1.1418796,0.0,1.6611384,0.0,2.8937664,0.0,0.0,0.0,0.0,0.0,1.1418796,0.0,0.0,0.0,1.1418796,0.0,2.4564433,1.1418796,1.6611384,1.1418796,0.0,1.6611384,0.0,0.0,2.0012033,0.0,1.6611384,0.0,0.0,CD8_T
0.0,1.9409552,1.0947605,2.938961,0.0,0.0,0.69025975,2.074383,1.38196,1.0947605,1.38196,0.0,1.0947605,1.0947605,0.69025975,0.0,1.9409552,0.0,0.0,0.69025975,0.69025975,0.0,1.0947605,2.7671678,1.0947605,2.5596123,0.0,0.0,0.0,0.69025975,0.0,1.38196,2.2973816,0.69025975,0.69025975,0.0,0.0,0.69025975,1.9409552,0.0,0.0,0.0,2.3926392,0.69025975,1.38196,1.0947605,0.0,1.0947605,0.69025975,0.0,CD8_T
2.2269235,4.0473375,3.4791129,0.0,1.4605943,3.746122,0.9761658,0.9761658,2.391105,0.0,0.0,1.4605943,1.7855366,1.4605943,2.8646321,0.0,2.7655854,3.1846833,0.9761658,0.9761658,3.0374074,2.0303876,1.4605943,0.9761658,2.391105,2.2269235,0.0,0.0,2.391105,0.9761658,0.9761658,2.5320938,0.9761658,2.0303876,1.4605943,1.7855366,0.0,1.4605943,0.9761658,1.7855366,0.9761658,3.0374074,1.7855366,1.7855366,0.0,0.9761658,0.9761658,0.9761658,1.7855366,2.655639,CD8_T
0.0,0.7224313,1.4299052,3.5217164,0.0,0.0,1.6558895,2.5379558,0.0,0.0,2.6927772,0.0,0.0,3.3136716,1.9955987,0.0,2.1301394,0.0,2.9449854,1.1374702,3.794068,2.2487068,0.7224313,0.7224313,2.1301394,1.1374702,0.0,1.1374702,0.0,2.2487068,1.1374702,0.7224313,0.7224313,2.999217,1.4299052,1.6558895,2.1301394,3.5525413,1.1374702,1.4299052,0.0,0.0,1.4299052,2.4505174,0.7224313,0.0,0.0,1.4299052,1.1374702,0.0,CD8_T
0.0,0.0,0.0,3.4754324,0.0,0.0,2.0270894,2.3876555,0.0,0.0,0.0,0.0,2.3876555,1.782377,1.782377,0.0,1.4576794,1.4576794,1.782377,2.3876555,3.3093681,1.4576794,1.4576794,0.0,0.97380066,1.4576794,0.0,0.97380066,0.0,0.0,0.0,2.3876555,0.97380066,1.4576794,0.0,0.97380066,0.97380066,3.1101258,1.4576794,1.782377,0.97380066,0.97380066,0.0,1.4576794,2.5285985,0.97380066,0.0,0.0,0.0,0.0,CD4_T
3.2956443,4.1741905,3.1353028,0.0,2.5647647,3.4963136,2.8330252,2.3977134,2.5647647,0.0,1.609278,2.7078636,1.609278,1.609278,3.6633668,2.3977134,1.609278,1.609278,0.0,1.609278,2.1970468,2.3977134,0.0,1.0984789,1.9457388,0.0,0.0,0.0,2.5647647,0.0,0.0,1.0984789,1.9457388,1.0984789,1.609278,1.609278,0.0,0.0,1.609278,1.0984789,0.0,1.0984789,0.0,0.0,0.0,1.9457388,3.218684,1.0984789,0.0,1.0984789,CD8_T
0.0,0.0,3.100831,2.7925727,0.7787235,0.0,0.7787235,3.1525264,0.0,0.0,1.5120605,0.0,1.9305712,1.2111605,1.5120605,0.0,2.088418,2.3446398,1.2111605,2.3446398,2.4517121,1.7430519,1.5120605,0.0,2.088418,1.2111605,0.0,1.5120605,0.0,2.2247126,1.7430519,1.7430519,2.088418,2.7925727,1.9305712,0.0,2.088418,3.4166517,0.0,0.7787235,0.7787235,0.0,1.5120605,2.636596,1.7430519,0.0,0.0,1.2111605,1.7430519,1.7430519,CD4_T
3.735355,2.683368,3.16648,0.9222418,2.451389,0.9222418,1.7128544,2.1488056,2.1488056,2.7818718,2.9538193,2.451389,2.451389,2.1488056,2.7818718,0.0,1.3937277,2.5740902,1.7128544,1.7128544,4.144908,3.3939552,2.451389,0.9222418,1.9544009,2.451389,1.7128544,2.1488056,0.0,1.3937277,1.7128544,2.1488056,1.7128544,2.1488056,0.9222418,2.451389,1.3937277,2.3114984,2.451389,0.0,0.9222418,0.9222418,0.9222418,1.7128544,0.0,2.3114984,0.0,0.9222418,0.9222418,0.0,CD8_T
0.0,0.0,0.0,3.3225567,0.0,0.0,3.0004058,3.3225567,0.82106197,0.0,1.5725119,0.0,2.864932,3.3674362,1.5725119,0.0,0.0,1.2657708,1.5725119,1.5725119,3.3674362,2.4144216,1.8069189,0.0,3.8732357,0.0,0.0,1.2657708,0.0,1.9966795,1.2657708,0.0,0.0,3.3674362,0.82106197,0.82106197,1.5725119,3.4103878,1.2657708,1.2657708,0.0,0.0,0.82106197,1.2657708,2.5222194,0.0,0.0,0.82106197,0.0,0.0,CD4_T
3.9944837,4.71883,3.7657037,0.0,3.2358572,3.8635798,2.9320433,0.0,3.3968427,0.0,0.0,0.0,0.0,1.6940517,2.661968,4.0731087,2.493512,2.8060956,0.0,3.144472,3.6571982,2.9320433,1.6940517,1.6940517,2.493512,2.0363023,2.493512,1.6940517,2.493512,2.0363023,1.6940517,1.1696117,2.493512,0.0,1.1696117,2.0363023,0.0,2.0363023,1.1696117,0.0,0.0,1.1696117,0.0,0.0,0.0,1.1696117,3.3968427,1.1696117,2.0363023,1.6940517,CD8_T
0.0,0.0,1.2863401,2.8918624,0.0,0.0,1.2863401,2.8918624,0.0,0.0,2.4404376,0.0,1.5951916,2.8918624,0.83714265,0.0,0.0,1.2863401,2.021387,2.5484931,4.1970196,3.3030388,0.83714265,0.0,1.8308249,2.7348437,0.0,0.0,0.0,1.8308249,1.8308249,0.83714265,0.0,2.1813827,0.0,2.021387,0.0,2.8164318,0.83714265,2.021387,0.0,0.0,1.8308249,2.9620001,2.3192754,0.0,0.0,1.2863401,0.0,0.0,CD4_T
